,taz,x,y
247047493,Alcala,-3.397062,40.493901
247047498,Alcala,-3.393079,40.493385
247047505,Alcala,-3.392591,40.493219
247047506,Alcala,-3.392482,40.493048
247047507,Alcala,-3.392122,40.492898
247047510,Alcala,-3.391551,40.493457
247047511,Alcala,-3.391873,40.493698
247047513,Alcala,-3.392511,40.493541
247047617,Alcala,-3.386698,40.491244
247047618,Alcala,-3.386967,40.491101
247047619,Alcala,-3.386886,40.49081
247047620,Alcala,-3.386599,40.490754
247047621,Alcala,-3.386353,40.490938
247047622,Alcala,-3.386375,40.491103
247047623,Alcala,-3.386416,40.491153
247047760,Alcala,-3.391046,40.493428
247047766,Alcala,-3.388862,40.49296
247047767,Alcala,-3.388136,40.492341
247047769,Alcala,-3.387062,40.49145
247047856,Alcala,-3.38943,40.491755
247047922,Alcala,-3.386919,40.491158
247048057,Alcala,-3.386637,40.491244
247048301,Alcala,-3.391589,40.493101
247048302,Alcala,-3.391531,40.493214
247048542,Alcala,-3.398472,40.494044
247048648,Alcala,-3.403003,40.486825
247048772,Alcala,-3.401839,40.485006
247114756,Alcala,-3.358819,40.507462
247114757,Alcala,-3.358631,40.507542
247114758,Alcala,-3.358574,40.507741
247114762,Alcala,-3.359151,40.507709
247114763,Alcala,-3.359056,40.507517
247114812,Alcala,-3.368525,40.510362
247114813,Alcala,-3.368338,40.510429
247114814,Alcala,-3.368241,40.510602
247114816,Alcala,-3.368596,40.510846
247114817,Alcala,-3.368811,40.510756
247114818,Alcala,-3.368879,40.510574
247114819,Alcala,-3.368802,40.510443
247115054,,-3.379286,40.512694
247115057,,-3.378936,40.512269
247115058,,-3.378718,40.512354
247115059,,-3.37864,40.512632
247115255,Alcala,-3.378362,40.499382
247115256,Alcala,-3.37858,40.499344
247115259,Alcala,-3.378493,40.499019
247115260,Alcala,-3.378253,40.499061
247115261,Alcala,-3.378178,40.499239
247115263,Alcala,-3.378664,40.499161
247925286,Alcala,-3.351408,40.512285
249238560,,-3.313637,40.515864
249836720,Alcala,-3.374517,40.470646
249836733,Barrio-Nueva_Rinconada,-3.367919,40.466388
249836736,Alcala,-3.373974,40.470272
249836737,Alcala,-3.374204,40.470613
249836766,Alcala,-3.393973,40.475702
2501588007,Barrio-El_Chorrilo,-3.37511,40.489524
2501588009,Barrio-El_Chorrilo,-3.375166,40.489582
2501588020,Barrio-El_Chorrilo,-3.37374,40.489911
2501588024,Barrio-El_Chorrilo,-3.371824,40.48998
2501588028,Barrio-El_Chorrilo,-3.373585,40.49009
2501588034,Barrio-El_Chorrilo,-3.375209,40.490155
2501588038,Barrio-El_Chorrilo,-3.371813,40.490171
2501588043,Barrio-El_Chorrilo,-3.37352,40.490238
2501588045,Barrio-El_Chorrilo,-3.37487,40.49027
2501588054,Barrio-El_Chorrilo,-3.371693,40.490313
2501588060,Barrio-El_Chorrilo,-3.375933,40.490367
2501588064,Barrio-El_Chorrilo,-3.371356,40.490456
2501588066,Barrio-El_Chorrilo,-3.373425,40.49048
2501588071,Barrio-El_Chorrilo,-3.372039,40.490502
2501588075,Barrio-El_Chorrilo,-3.375441,40.490552
2501588077,Barrio-El_Chorrilo,-3.373371,40.49062
2501588085,Barrio-El_Chorrilo,-3.371844,40.490708
2501588088,Barrio-El_Chorrilo,-3.371591,40.490809
2501588094,Barrio-El_Chorrilo,-3.37625,40.490864
2501588100,Barrio-El_Chorrilo,-3.370376,40.490882
2501588106,Barrio-El_Chorrilo,-3.371061,40.491032
2501588108,Barrio-El_Chorrilo,-3.370522,40.491041
2501588112,Barrio-El_Chorrilo,-3.370842,40.491124
2501588120,Barrio-El_Chorrilo,-3.370682,40.491192
2501588122,Barrio-El_Chorrilo,-3.371843,40.491229
2501588124,Barrio-El_Chorrilo,-3.371338,40.491284
2501588128,Barrio-El_Chorrilo,-3.376602,40.491416
2501588130,Barrio-El_Chorrilo,-3.375676,40.491502
2501588131,Barrio-El_Chorrilo,-3.376134,40.491591
2501588134,Barrio-El_Chorrilo,-3.376741,40.491624
2501588138,Barrio-El_Chorrilo,-3.375834,40.491701
2501588142,Barrio-El_Chorrilo,-3.376265,40.49181
2501588144,Barrio-El_Chorrilo,-3.376916,40.491885
2501588146,Barrio-El_Chorrilo,-3.376415,40.492063
2501588148,Barrio-El_Chorrilo,-3.376115,40.492164
2521036750,Alcala,-3.352105,40.496318
2521036751,Alcala,-3.352522,40.496659
2521080109,Alcala,-3.351638,40.497366
252862427,Casco_Historico,-3.368817,40.481122
252862471,Casco_Historico,-3.364474,40.483419
252862472,Casco_Historico,-3.361435,40.485045
252984929,,-3.317376,40.513227
252984931,N-II-Barcelona,-3.31619,40.514086
253849600,,-3.349391,40.51469
2542799125,Barrio-El_Chorrilo,-3.36753,40.488356
2542799126,Barrio-El_Chorrilo,-3.367804,40.48886
2542799127,Barrio-El_Chorrilo,-3.365247,40.489353
2549070498,DistritoII,-3.356521,40.485187
2549070500,DistritoII,-3.35692,40.485595
2549070501,DistritoII,-3.357206,40.48673
2549070502,DistritoII,-3.356499,40.486812
2549070503,DistritoII,-3.356264,40.486849
2549070504,DistritoII,-3.355899,40.487046
2549070505,DistritoII,-3.356517,40.487115
2549112800,Casco_Historico,-3.359618,40.48374
2549112802,Casco_Historico,-3.360584,40.484405
2551160301,Alcala,-3.359225,40.489382
2551160303,Alcala,-3.35974,40.48936
2551160304,Alcala,-3.359478,40.489532
2551160306,Alcala,-3.358939,40.489811
2551160310,Alcala,-3.358593,40.490145
2551160312,Alcala,-3.356313,40.490455
2551160314,Alcala,-3.357877,40.491395
2565206212,Barrio-El_Chorrilo,-3.377825,40.492858
2565206218,Barrio-El_Chorrilo,-3.377653,40.492856
2565206220,Barrio-El_Chorrilo,-3.377667,40.492688
2565206248,Barrio-El_Chorrilo,-3.37744,40.493047
2565206252,Barrio-El_Chorrilo,-3.377645,40.491959
2565206257,Barrio-El_Chorrilo,-3.378749,40.492182
2565206259,Barrio-El_Chorrilo,-3.37711,40.490526
2565206264,Alcala,-3.375741,40.483618
2565206270,Barrio-Rinconada,-3.372815,40.476296
2565206271,Alcala,-3.374864,40.477592
2565206273,Barrio-Rinconada,-3.373494,40.477646
2565206275,Alcala,-3.373892,40.478091
2565206276,Alcala,-3.374492,40.477927
2565206278,Alcala,-3.374967,40.477773
2565249481,Alcala,-3.345628,40.511427
2565249485,Alcala,-3.345409,40.511338
2565249490,Alcala,-3.345045,40.50951
2565251732,Alcala,-3.343429,40.50915
2565251734,Alcala,-3.343761,40.509029
2582404875,Barrio-El_Chorrilo,-3.378493,40.49115
2582837751,Alcala,-3.377583,40.496802
2582837752,Barrio-El_Chorrilo,-3.377584,40.49661
2582837753,Barrio-El_Chorrilo,-3.377489,40.496557
2582837754,Barrio-El_Chorrilo,-3.377261,40.49662
2582837760,Barrio-El_Chorrilo,-3.377708,40.493694
2582837761,Barrio-El_Chorrilo,-3.377673,40.49373
2582837762,Barrio-El_Chorrilo,-3.378282,40.494732
2582837773,Barrio-El_Chorrilo,-3.374751,40.489181
2582837775,Barrio-El_Chorrilo,-3.374807,40.48886
2582837779,Barrio-El_Chorrilo,-3.374377,40.488727
2582837781,Barrio-El_Chorrilo,-3.374515,40.488904
2582837782,Alcala,-3.368984,40.484395
2582837790,Alcala,-3.368933,40.484358
2582837791,Casco_Historico,-3.372148,40.478663
2582837793,Casco_Historico,-3.372097,40.478768
2582837794,Casco_Historico,-3.372301,40.47874
2582837796,Casco_Historico,-3.372231,40.478705
2582837798,Casco_Historico,-3.372298,40.478551
258577807,Casco_Historico,-3.364915,40.483162
258577955,Casco_Historico,-3.36413,40.481702
258577956,Casco_Historico,-3.363539,40.481892
258578505,Casco_Historico,-3.364045,40.483655
258578507,Casco_Historico,-3.364503,40.484191
258578508,Casco_Historico,-3.364936,40.484806
258578668,Casco_Historico,-3.366165,40.483563
258578669,Casco_Historico,-3.367768,40.482943
258578670,Casco_Historico,-3.368505,40.48268
258578671,Casco_Historico,-3.369039,40.482485
258578673,Casco_Historico,-3.369815,40.481814
258578676,Casco_Historico,-3.372105,40.480802
258578677,Casco_Historico,-3.372819,40.480764
258579392,Alcala,-3.37552,40.480804
258579395,Alcala,-3.375952,40.480579
258579397,Alcala,-3.37591,40.480438
258579400,Alcala,-3.375431,40.480348
258579401,Casco_Historico,-3.375288,40.480576
258581232,Casco_Historico,-3.375311,40.480655
258581432,Casco_Historico,-3.374403,40.480522
258581436,Casco_Historico,-3.372803,40.480662
258582088,Casco_Historico,-3.374887,40.480559
258583786,Barrio-El_Chorrilo,-3.361977,40.486016
258583787,Barrio-Juan_de_Austria,-3.359003,40.487233
258583788,DistritoII,-3.357074,40.488051
258583789,DistritoII,-3.355781,40.488823
258583790,DistritoII,-3.355619,40.488934
258583792,DistritoII,-3.355166,40.489246
258583793,DistritoII,-3.35363,40.490247
258583794,DistritoII,-3.352017,40.491253
258583796,Alcala,-3.348817,40.493361
258584307,Alcala,-3.339884,40.498982
258584310,Barrio-Dehesa,-3.336687,40.500993
258584311,Barrio-Dehesa,-3.336161,40.501254
258584558,Barrio-Dehesa,-3.338094,40.501633
258584559,Barrio-Dehesa,-3.338327,40.501175
258584560,Barrio-Dehesa,-3.338794,40.500444
258585381,Alcala,-3.340154,40.498894
258586065,Alcala,-3.396386,40.500495
258586068,Alcala,-3.395583,40.500091
258586069,Alcala,-3.395395,40.500348
258586072,,-3.396188,40.500709
258587264,Alcala,-3.405915,40.483709
258589169,Alcala,-3.389609,40.497632
258589174,Alcala,-3.384609,40.495498
258589175,Alcala,-3.384001,40.495137
258589180,Barrio-El_Chorrilo,-3.377626,40.491335
258589183,Barrio-El_Chorrilo,-3.374613,40.488849
258589184,Barrio-El_Chorrilo,-3.373656,40.488144
258589185,Alcala,-3.371119,40.486085
258589187,Alcala,-3.369926,40.485151
258589188,Alcala,-3.369282,40.484603
258705556,Alcala,-3.371244,40.483794
258705561,Alcala,-3.369182,40.484287
258706997,Casco_Historico,-3.3691,40.48421
258706999,Casco_Historico,-3.368926,40.484262
258707273,Alcala,-3.369009,40.484403
258707274,Alcala,-3.369148,40.484374
258709313,Alcala,-3.362122,40.485844
258709314,DistritoII,-3.361977,40.485911
258709315,Barrio-El_Chorrilo,-3.362126,40.486083
258709316,Barrio-El_Chorrilo,-3.362233,40.486046
258710168,Casco_Historico,-3.361288,40.485152
258710169,DistritoII,-3.359771,40.486213
258710170,DistritoII,-3.358771,40.486863
258714775,Alcala,-3.348858,40.493473
258719531,Casco_Historico,-3.365025,40.48199
258719532,Casco_Historico,-3.364315,40.482046
258719565,Casco_Historico,-3.36594,40.481901
258719566,Casco_Historico,-3.366055,40.482566
258720187,Casco_Historico,-3.368774,40.481044
258720386,Casco_Historico,-3.369696,40.480856
258720389,Casco_Historico,-3.372019,40.480655
258720746,Casco_Historico,-3.365887,40.481062
258720748,Casco_Historico,-3.36865,40.48093
258720872,Casco_Historico,-3.365435,40.480184
258720874,Casco_Historico,-3.366537,40.479846
258720876,Casco_Historico,-3.367741,40.479449
258720878,Casco_Historico,-3.368175,40.480142
258720883,Casco_Historico,-3.360823,40.481693
258720884,Casco_Historico,-3.361914,40.481543
258720885,Casco_Historico,-3.362423,40.481473
258720886,Casco_Historico,-3.363898,40.481274
258720887,Casco_Historico,-3.363978,40.481262
258720888,Casco_Historico,-3.36407,40.481253
258721211,Casco_Historico,-3.364003,40.481724
258721277,Casco_Historico,-3.364271,40.480602
258721361,Casco_Historico,-3.364153,40.481671
258850084,Casco_Historico,-3.367636,40.482993
258850169,Barrio-El_Chorrilo,-3.368338,40.484405
258850369,Casco_Historico,-3.365887,40.481522
258850724,Barrio-El_Chorrilo,-3.363177,40.486489
258850725,Barrio-El_Chorrilo,-3.364458,40.488182
258850728,Barrio-El_Chorrilo,-3.365548,40.485732
2590644148,Alcala,-3.359033,40.481667
2590644156,Alcala,-3.358623,40.4819
2590644167,DistritoII,-3.354466,40.482431
2590644168,DistritoII,-3.354114,40.482873
2590644170,DistritoII,-3.353735,40.483389
2590644175,DistritoII,-3.354961,40.486485
2590644181,DistritoII,-3.356368,40.487549
2590644188,DistritoII,-3.355526,40.488042
2590644193,DistritoII,-3.354995,40.488299
2590644194,DistritoII,-3.355789,40.488323
259090879,Casco_Historico,-3.369045,40.479144
259090881,Casco_Historico,-3.370439,40.478826
259090882,Casco_Historico,-3.37055,40.478865
259090884,Casco_Historico,-3.372016,40.47883
259090894,Casco_Historico,-3.366497,40.478869
259090895,Casco_Historico,-3.367287,40.478629
259090949,Casco_Historico,-3.365241,40.479263
259090950,Casco_Historico,-3.364982,40.478977
259090951,Casco_Historico,-3.365824,40.478271
259090952,Casco_Historico,-3.366619,40.477696
259090953,Alcala,-3.366516,40.4775
259090954,Alcala,-3.367062,40.477231
259091003,Casco_Historico,-3.364714,40.479239
259091004,Casco_Historico,-3.363958,40.480107
259091227,Casco_Historico,-3.366432,40.479006
259091708,Casco_Historico,-3.364171,40.482917
259091738,Casco_Historico,-3.362848,40.483552
259091740,Casco_Historico,-3.363109,40.484153
259091742,Casco_Historico,-3.363678,40.483849
259091763,Casco_Historico,-3.363338,40.483316
259091766,Casco_Historico,-3.361229,40.484832
259091767,Casco_Historico,-3.361031,40.484976
259091879,Casco_Historico,-3.360799,40.484207
259091881,Casco_Historico,-3.360122,40.483314
259091882,Casco_Historico,-3.358994,40.483055
259091883,Casco_Historico,-3.359135,40.48414
259092049,Casco_Historico,-3.359083,40.484218
259092050,Casco_Historico,-3.360326,40.484609
259092057,Alcala,-3.357452,40.483611
259092058,DistritoII,-3.356441,40.483275
259092060,DistritoII,-3.357691,40.485527
259092061,Casco_Historico,-3.359004,40.484205
259092129,DistritoII,-3.358568,40.484647
259092130,DistritoII,-3.358192,40.485042
259092144,DistritoII,-3.357149,40.485812
259092145,DistritoII,-3.356627,40.486063
259092151,DistritoII,-3.35276,40.486978
259092152,DistritoII,-3.351983,40.487111
259092159,DistritoII,-3.360722,40.485576
259092168,DistritoII,-3.359735,40.48516
259092169,DistritoII,-3.359281,40.485593
259092170,DistritoII,-3.358998,40.485976
259092171,DistritoII,-3.360504,40.48662
259092293,DistritoII,-3.360022,40.486056
259092612,Casco_Historico,-3.362548,40.483052
259092717,Casco_Historico,-3.361011,40.484522
259093408,Alcala,-3.374844,40.470469
259093411,Alcala,-3.374185,40.47
259093413,Alcala,-3.374585,40.469962
259093657,Barrio-Rinconada,-3.374284,40.470919
259094114,Casco_Historico,-3.358818,40.481884
259094116,Alcala,-3.354533,40.482334
259094117,Alcala,-3.354626,40.481794
259094125,Alcala,-3.357736,40.479336
259094128,Alcala,-3.359085,40.477887
259094129,Alcala,-3.359797,40.477415
259094164,DistritoII,-3.354392,40.482502
259094270,Alcala,-3.36327,40.478115
259094271,Alcala,-3.363836,40.478584
259094272,Casco_Historico,-3.364323,40.479055
259094273,Casco_Historico,-3.365118,40.478264
259094274,Alcala,-3.364319,40.477654
259094453,Alcala,-3.354351,40.482266
259094454,Alcala,-3.35419,40.482294
259094455,Alcala,-3.352239,40.482648
259094456,Barrio-Juan_de_Austria,-3.348993,40.483166
259094457,Barrio-Juan_de_Austria,-3.346729,40.483539
259094459,Barrio-El_Val,-3.343603,40.484124
259094461,Barrio-El_Val,-3.342781,40.484474
259094463,Barrio-El_Val,-3.339136,40.486379
259094470,Barrio-El_Val,-3.339127,40.488894
259094471,Barrio-El_Val,-3.34008,40.489963
259094604,Alcala,-3.350802,40.501875
259094605,Alcala,-3.350752,40.501677
259094606,Alcala,-3.350675,40.501621
259094607,Alcala,-3.350405,40.501595
259094611,Alcala,-3.350403,40.502037
259094612,Alcala,-3.35055,40.502047
259094819,Alcala,-3.350585,40.501338
259094823,Alcala,-3.353084,40.498582
259094825,Alcala,-3.353703,40.497972
259094827,Alcala,-3.354295,40.49727
259094835,Alcala,-3.355058,40.495198
259094840,Alcala,-3.356956,40.493404
259094841,Alcala,-3.357097,40.49333
259094842,Alcala,-3.357085,40.493191
259094845,Alcala,-3.3572,40.492954
259094846,Alcala,-3.357707,40.492451
259094850,Barrio-El_Chorrilo,-3.360834,40.489597
259094851,Barrio-El_Chorrilo,-3.363203,40.488664
259096246,Casco_Historico,-3.363526,40.479382
259096301,Casco_Historico,-3.367567,40.477463
259096350,Casco_Historico,-3.368182,40.478085
259096351,Casco_Historico,-3.367387,40.478293
259096352,Alcala,-3.367088,40.477349
259096353,Alcala,-3.366964,40.47726
259133568,Alcala,-3.359777,40.488172
259133569,Barrio-El_Chorrilo,-3.362494,40.487012
259133582,Barrio-El_Chorrilo,-3.363542,40.489159
259133583,Barrio-El_Chorrilo,-3.363842,40.489178
259133584,Barrio-El_Chorrilo,-3.364871,40.48874
259133601,Barrio-El_Chorrilo,-3.365168,40.489105
259133602,Barrio-El_Chorrilo,-3.366954,40.488603
259133604,Barrio-El_Chorrilo,-3.36947,40.487567
259133617,Barrio-El_Chorrilo,-3.368095,40.486538
259133659,Alcala,-3.349855,40.494707
259133660,Alcala,-3.350113,40.494952
259133661,Alcala,-3.350748,40.495618
259133662,Alcala,-3.350706,40.495779
259133663,Alcala,-3.350932,40.49581
259133665,Alcala,-3.351808,40.496542
259133666,Alcala,-3.352681,40.496788
259133667,Alcala,-3.354145,40.497103
259133671,Alcala,-3.354503,40.497038
259133695,Alcala,-3.3645,40.490602
259133699,Barrio-El_Chorrilo,-3.36454,40.490921
259133701,Barrio-El_Chorrilo,-3.364726,40.490728
259133702,Barrio-El_Chorrilo,-3.364673,40.490651
259133703,Barrio-El_Chorrilo,-3.364035,40.489826
259133704,Barrio-El_Chorrilo,-3.364168,40.490013
259133706,Barrio-El_Chorrilo,-3.364414,40.490899
259133707,Alcala,-3.362654,40.495269
259133708,Alcala,-3.362408,40.495359
259133709,Alcala,-3.3624,40.495657
259133713,Barrio-El_Chorrilo,-3.362891,40.495346
259133749,Alcala,-3.375178,40.496735
259133751,Alcala,-3.375579,40.496982
259133755,Barrio-El_Chorrilo,-3.37551,40.496409
259133757,Barrio-El_Chorrilo,-3.363684,40.495075
259133758,Barrio-El_Chorrilo,-3.36485,40.494649
259133760,Barrio-El_Chorrilo,-3.366007,40.494677
259133761,Barrio-El_Chorrilo,-3.366211,40.49472
259133763,Barrio-Ensanche,-3.370092,40.496156
259133765,Barrio-Ensanche,-3.372718,40.49667
259133766,Alcala,-3.374209,40.496725
259133780,Alcala,-3.377235,40.496767
259133781,Alcala,-3.377314,40.496851
259133782,Alcala,-3.377425,40.496873
259133783,Alcala,-3.377603,40.497233
259133785,Alcala,-3.377967,40.498235
259133786,Alcala,-3.378264,40.498784
259133787,Barrio-Ensanche,-3.367372,40.502018
259133791,Barrio-Ensanche,-3.366755,40.502248
259133792,Barrio-Ensanche,-3.366937,40.502382
259133797,Alcala,-3.375317,40.497971
259133799,Alcala,-3.37451,40.498878
259133801,Barrio-Ensanche,-3.373123,40.499678
259133802,Barrio-Ensanche,-3.372586,40.499937
259133803,Barrio-Ensanche,-3.372032,40.50018
259133804,Barrio-Ensanche,-3.371481,40.500405
259133805,Barrio-Ensanche,-3.370984,40.500598
259133806,Barrio-Ensanche,-3.370683,40.500715
259133807,Barrio-Ensanche,-3.369002,40.501367
259133815,Barrio-Ensanche,-3.365875,40.500196
259133816,Barrio-Ensanche,-3.365887,40.500025
259133817,Barrio-Ensanche,-3.365691,40.499951
259133819,Barrio-Ensanche,-3.364564,40.49806
259133874,Alcala,-3.385791,40.490838
259133875,Alcala,-3.384742,40.490531
259133877,Alcala,-3.383396,40.490246
259133878,Alcala,-3.382617,40.490199
259133879,Alcala,-3.381456,40.490224
259133882,Alcala,-3.38078,40.490081
259133885,Barrio-El_Chorrilo,-3.37885,40.489346
259133886,Barrio-El_Chorrilo,-3.378537,40.48933
259133891,Alcala,-3.386494,40.486099
259133893,Alcala,-3.386999,40.486064
259133895,Alcala,-3.387101,40.485876
259133896,Alcala,-3.38694,40.48563
259133897,Alcala,-3.386519,40.485621
259133900,Alcala,-3.381349,40.489782
259133907,Alcala,-3.390102,40.484833
259133908,Alcala,-3.390476,40.484858
259133909,Alcala,-3.39062,40.484652
259133910,Alcala,-3.390484,40.484463
259133911,Alcala,-3.390151,40.484456
259133912,Alcala,-3.394552,40.482826
259133913,Alcala,-3.39488,40.482841
259133914,Alcala,-3.395048,40.482613
259133915,Alcala,-3.394928,40.482439
259133916,Alcala,-3.394558,40.482427
259133917,Alcala,-3.394415,40.482631
259133991,Alcala,-3.397041,40.481906
259133992,Alcala,-3.396998,40.481829
259134158,Alcala,-3.338522,40.496525
259134160,Alcala,-3.337921,40.496216
259134168,Alcala,-3.340385,40.492698
259134169,Barrio-El_Val,-3.340995,40.492274
259134171,Barrio-El_Val,-3.342368,40.491255
259134173,Barrio-El_Val,-3.344815,40.49
259134176,Barrio-El_Val,-3.344835,40.489859
259134177,Barrio-El_Val,-3.344272,40.489246
259134178,Barrio-El_Val,-3.342677,40.490081
259134179,Barrio-El_Val,-3.341942,40.490467
259134180,Barrio-El_Val,-3.341202,40.490856
259134181,Barrio-El_Val,-3.339664,40.491634
259134189,Barrio-El_Val,-3.340302,40.489849
259134190,Barrio-El_Val,-3.338855,40.490616
259134192,Barrio-El_Val,-3.340061,40.49072
259134194,Barrio-El_Val,-3.338652,40.490864
259134200,Barrio-El_Val,-3.343361,40.488237
259134201,Barrio-El_Val,-3.342377,40.487156
259134202,Barrio-El_Val,-3.340855,40.485482
259134209,Barrio-El_Val,-3.346752,40.489258
259134210,Barrio-El_Val,-3.347935,40.488776
259134211,DistritoII,-3.348848,40.488307
259134213,DistritoII,-3.350203,40.487637
259134214,DistritoII,-3.350534,40.487183
259134215,Barrio-Juan_de_Austria,-3.350473,40.48708
259134217,Barrio-Juan_de_Austria,-3.349954,40.487461
259134230,DistritoII,-3.350847,40.487402
259134243,Barrio-El_Val,-3.346914,40.486187
259134244,Barrio-El_Val,-3.346054,40.485217
259134245,Barrio-Juan_de_Austria,-3.347512,40.484456
259134529,M-119-Camarma,-3.379981,40.515607
259134530,M-119-Camarma,-3.380494,40.517856
259134596,Alcala,-3.371846,40.509238
259134597,Alcala,-3.372346,40.510041
259134633,Alcala,-3.370447,40.507052
259134634,Alcala,-3.37131,40.508419
259134637,Alcala,-3.369962,40.506892
259134639,Alcala,-3.370047,40.506631
259134640,Alcala,-3.370219,40.506559
259134642,Alcala,-3.370598,40.506691
259134671,Alcala,-3.36933,40.505147
259134673,Alcala,-3.369422,40.504826
259134675,Alcala,-3.369076,40.504681
259134676,Alcala,-3.368836,40.504783
259134678,Alcala,-3.368802,40.505062
259134680,Alcala,-3.369154,40.505204
259134681,Alcala,-3.368879,40.504522
259134682,Alcala,-3.367431,40.502516
259134683,Barrio-Ensanche,-3.367357,40.502284
259134684,Alcala,-3.36874,40.504581
259134685,Alcala,-3.367286,40.502582
259134686,Barrio-Ensanche,-3.3671,40.502401
259134701,Barrio-Ensanche,-3.365094,40.502891
259134702,Alcala,-3.3632,40.50363
259134703,Alcala,-3.362607,40.503839
259134704,Alcala,-3.362097,40.503994
259134705,Alcala,-3.361576,40.504128
259134706,Alcala,-3.3606,40.504271
259134707,Alcala,-3.359812,40.504316
259134709,Alcala,-3.35945,40.505491
259134710,Alcala,-3.359278,40.506217
259134712,Alcala,-3.358964,40.507329
259134722,Alcala,-3.360798,40.500826
259134723,Alcala,-3.361053,40.500695
259134724,Alcala,-3.360871,40.500475
259134725,Alcala,-3.361151,40.499393
259134730,Alcala,-3.358155,40.496661
259134732,Alcala,-3.355162,40.497163
259134734,Alcala,-3.354798,40.497046
259134774,Barrio-El_Chorrilo,-3.377572,40.496402
259134775,Barrio-El_Chorrilo,-3.377641,40.494777
259134776,Barrio-El_Chorrilo,-3.377695,40.493808
259134777,Barrio-El_Chorrilo,-3.377383,40.492986
259134778,Barrio-El_Chorrilo,-3.376474,40.491206
259134779,Barrio-Rinconada,-3.375439,40.471886
259134781,Barrio-Rinconada,-3.378271,40.473844
259134783,Alcala,-3.379573,40.473161
259134784,Alcala,-3.379939,40.473
259134788,Alcala,-3.382477,40.472578
259134789,Alcala,-3.38411,40.474938
259134790,Alcala,-3.386339,40.474328
259134791,Alcala,-3.387215,40.476221
259134792,Alcala,-3.385151,40.476857
259134793,Alcala,-3.383215,40.475215
259134796,Alcala,-3.384789,40.478522
259134797,Alcala,-3.384618,40.478703
259134800,Barrio-Rinconada,-3.375958,40.475708
259253751,Alcala,-3.37639,40.484068
259253752,Alcala,-3.379382,40.486107
259253753,Alcala,-3.379464,40.486156
259253754,Alcala,-3.37963,40.486288
259253756,Alcala,-3.380455,40.486638
259253988,Alcala,-3.383932,40.489148
259253989,Alcala,-3.3853,40.490247
259254307,Alcala,-3.3696,40.508528
259254519,Alcala,-3.373433,40.507648
259254521,Alcala,-3.372404,40.506019
259254522,Alcala,-3.373457,40.505627
259254523,Alcala,-3.373621,40.50558
259254524,Alcala,-3.374252,40.505374
259254529,Alcala,-3.373903,40.504276
259254530,Alcala,-3.373375,40.503392
259254535,Alcala,-3.3723,40.503783
259254536,Alcala,-3.371234,40.504164
259254688,Alcala,-3.366964,40.505743
259254689,Alcala,-3.365939,40.506123
259254690,Alcala,-3.364872,40.506518
259254691,Alcala,-3.365418,40.507407
259261517,Alcala,-3.367092,40.507987
259261518,Alcala,-3.368133,40.50756
259261580,Alcala,-3.367557,40.506618
259261817,Alcala,-3.372849,40.504659
259261818,Alcala,-3.371795,40.505056
259261819,Alcala,-3.369738,40.505818
259261820,Alcala,-3.369599,40.50586
259261823,Alcala,-3.364224,40.508496
259261825,Alcala,-3.363842,40.509303
259261968,Alcala,-3.366803,40.510079
259261969,Alcala,-3.364046,40.509358
259262114,Alcala,-3.367155,40.509266
259262206,Alcala,-3.373949,40.508464
259262391,Alcala,-3.370749,40.510208
259262524,Alcala,-3.371507,40.511244
259262700,Alcala,-3.371848,40.510506
259262865,Alcala,-3.369031,40.509754
259506488,Barrio-Nueva_Rinconada,-3.367179,40.470642
259506489,Barrio-Nueva_Rinconada,-3.367204,40.471705
259509002,Barrio-Nueva_Rinconada,-3.366199,40.47173
259509022,Barrio-Nueva_Rinconada,-3.366061,40.470746
259509050,Barrio-Nueva_Rinconada,-3.367153,40.470212
259509051,Barrio-Nueva_Rinconada,-3.368369,40.470131
259509054,Barrio-Nueva_Rinconada,-3.370513,40.470711
259509089,Barrio-Nueva_Rinconada,-3.371153,40.470316
259509091,Barrio-Nueva_Rinconada,-3.368356,40.468699
259509092,Barrio-Nueva_Rinconada,-3.367016,40.468769
259509093,Barrio-Nueva_Rinconada,-3.365887,40.468834
259509115,Barrio-Nueva_Rinconada,-3.366965,40.468227
259509116,Barrio-Nueva_Rinconada,-3.366921,40.467767
259509117,Barrio-Nueva_Rinconada,-3.366878,40.467319
259509209,Barrio-Nueva_Rinconada,-3.367342,40.467743
259509212,Barrio-Nueva_Rinconada,-3.367805,40.468168
259509213,Barrio-Nueva_Rinconada,-3.365825,40.468295
259509356,Barrio-Nueva_Rinconada,-3.369773,40.470019
259509357,Barrio-Nueva_Rinconada,-3.368594,40.470758
259509360,Barrio-Nueva_Rinconada,-3.370924,40.471095
259509361,Barrio-Nueva_Rinconada,-3.371582,40.470662
259509498,Barrio-Nueva_Rinconada,-3.372316,40.4702
259509507,Barrio-Nueva_Rinconada,-3.369001,40.46929
259509511,Barrio-Nueva_Rinconada,-3.370136,40.471496
259509512,Barrio-Rinconada,-3.370565,40.472371
259514516,Alcala,-3.391385,40.473918
259716658,Alcala,-3.393639,40.481254
259716702,Alcala,-3.395182,40.477641
259716706,Alcala,-3.396133,40.478922
259716707,Alcala,-3.396396,40.479396
259716825,Alcala,-3.395263,40.482396
259716826,Alcala,-3.395311,40.482476
259717038,Alcala,-3.39,40.484652
259717294,Alcala,-3.39079,40.487777
