,edge_id,lane_id,lane_index,lane_length,lane_shape,lane_speed
4550,:1/12_15,:1/12_15_0,0,2.41,"181.65,1818.65 180.83,1819.89 180.00,1820.30",13.90
4551,:1/12_14,:1/12_14_0,0,7.47,"181.65,1818.65 180.84,1824.34 179.95,1825.82",13.90
4552,:1/12_17,:1/12_17_0,0,22.70,"168.65,1825.05 175.39,1825.05 180.00,1825.05 184.61,1825.05 191.35,1825.05",13.90
4553,:1/12_16,:1/12_16_0,0,5.00,"168.65,1821.75 170.01,1821.56 170.97,1820.97 171.56,1820.01 171.75,1818.65",13.90
4554,:1/12_11,:1/12_11_2,2,22.70,"181.65,1818.65 181.65,1825.39 181.65,1830.00 181.65,1834.61 181.65,1841.35",13.90
4555,:1/12_10,:1/12_10_0,0,5.00,"188.25,1818.65 188.44,1820.01 189.03,1820.97 189.99,1821.56 191.35,1821.75",13.90
4556,:1/3_5,:1/3_5_0,0,2.41,"178.35,491.35 179.17,490.11 180.00,489.70",13.90
4557,:1/12_19,:1/12_19_0,0,4.82,"168.65,1828.35 169.89,1829.18 170.30,1830.00 169.89,1830.83 168.65,1831.65",13.90
4558,:1/12_18,:1/12_18_0,0,20.97,"168.65,1828.35 174.34,1829.16 178.40,1831.60 180.84,1835.66 181.65,1841.35",13.90
4559,:4/6_17,:4/6_17_0,0,22.70,"618.65,925.05 625.39,925.05 630.00,925.05 634.61,925.05 641.35,925.05",13.90
4560,:15/10_9,:15/10_9_0,0,4.82,"2291.35,1531.65 2290.11,1530.82 2289.70,1530.00 2290.11,1529.18 2291.35,1528.35",13.90
4561,:15/10_8,:15/10_8_0,0,20.97,"2291.35,1531.65 2285.66,1530.84 2281.60,1528.40 2279.16,1524.34 2278.35,1518.65",13.90
4562,:15/10_1,:15/10_1_2,2,22.70,"2278.35,1541.35 2278.35,1534.61 2278.35,1530.00 2278.35,1525.39 2278.35,1518.65",13.90
4563,:15/10_0,:15/10_0_0,0,5.00,"2271.75,1541.35 2271.56,1539.99 2270.97,1539.03 2270.01,1538.44 2268.65,1538.25",13.90
4564,:15/10_5,:15/10_5_0,0,2.41,"2278.35,1541.35 2279.17,1540.11 2280.00,1539.70",13.90
4565,:15/10_4,:15/10_4_0,0,7.47,"2278.35,1541.35 2279.16,1535.66 2280.05,1534.18",13.90
4566,:15/10_7,:15/10_7_0,0,22.70,"2291.35,1534.95 2284.61,1534.95 2280.00,1534.95 2275.39,1534.95 2268.65,1534.95",13.90
4567,:15/10_6,:15/10_6_0,0,5.00,"2291.35,1538.25 2289.99,1538.44 2289.03,1539.03 2288.44,1539.99 2288.25,1541.35",13.90
4568,5/5to4/5,5/5to4/5_2,2,127.30,"768.65,781.65 641.35,781.65",13.90
4569,13/3to12/3,13/3to12/3_2,2,127.30,"1968.65,481.65 1841.35,481.65",13.90
4570,11/1to11/0,11/1to11/0_2,2,127.30,"1678.35,168.65 1678.35,41.35",13.90
4571,11/1to11/2,11/1to11/2_2,2,127.30,"1681.65,191.35 1681.65,318.65",13.90
4572,9/13to8/13,9/13to8/13_2,2,127.30,"1368.65,1981.65 1241.35,1981.65",13.90
4573,7/15totop7,7/15totop7_2,2,18.65,"1081.65,2291.35 1081.65,2310.00",13.90
4574,10/15totop10,10/15totop10_2,2,18.65,"1531.65,2291.35 1531.65,2310.00",13.90
4575,10/10to11/10,10/10to11/10_2,2,127.30,"1541.35,1528.35 1668.65,1528.35",13.90
4576,0/8to1/8,0/8to1/8_2,2,127.30,"41.35,1228.35 168.65,1228.35",13.90
4577,bottom6to6/0,bottom6to6/0_2,2,18.65,"931.65,0.00 931.65,18.65",13.90
4578,:3/15_10,:3/15_10_0,0,5.00,"488.25,2268.65 488.44,2270.01 489.02,2270.97 489.99,2271.56 491.35,2271.75",13.90
4579,:3/15_11,:3/15_11_2,2,22.70,"481.65,2268.65 481.65,2275.39 481.65,2280.00 481.65,2284.61 481.65,2291.35",13.90
4580,:3/15_16,:3/15_16_0,0,5.00,"468.65,2271.75 470.01,2271.56 470.98,2270.97 471.56,2270.01 471.75,2268.65",13.90
4581,:3/15_17,:3/15_17_0,0,22.70,"468.65,2275.05 475.39,2275.05 480.00,2275.05 484.61,2275.05 491.35,2275.05",13.90
4582,:3/15_14,:3/15_14_0,0,7.47,"481.65,2268.65 480.84,2274.34 479.95,2275.82",13.90
4583,:3/15_15,:3/15_15_0,0,2.41,"481.65,2268.65 480.82,2269.89 480.00,2270.30",13.90
4584,:3/15_18,:3/15_18_0,0,20.97,"468.65,2278.35 474.34,2279.16 478.40,2281.60 480.84,2285.66 481.65,2291.35",13.90
4585,:3/15_19,:3/15_19_0,0,4.82,"468.65,2278.35 469.89,2279.17 470.30,2280.00 469.89,2280.83 468.65,2281.65",13.90
4586,10/8to10/9,10/8to10/9_2,2,127.30,"1531.65,1241.35 1531.65,1368.65",13.90
4587,10/8to10/7,10/8to10/7_2,2,127.30,"1528.35,1218.65 1528.35,1091.35",13.90
4588,1/1to1/2,1/1to1/2_2,2,127.30,"181.65,191.35 181.65,318.65",13.90
4589,1/1to1/0,1/1to1/0_2,2,127.30,"178.35,168.65 178.35,41.35",13.90
4590,:12/15_17,:12/15_17_0,0,22.70,"1818.65,2275.05 1825.39,2275.05 1830.00,2275.05 1834.61,2275.05 1841.35,2275.05",13.90
4591,:4/15_5,:4/15_5_0,0,2.41,"628.35,2291.35 629.18,2290.11 630.00,2289.70",13.90
4592,:4/15_4,:4/15_4_0,0,7.47,"628.35,2291.35 629.16,2285.66 630.05,2284.18",13.90
4593,:4/15_7,:4/15_7_0,0,22.70,"641.35,2284.95 634.61,2284.95 630.00,2284.95 625.39,2284.95 618.65,2284.95",13.90
4594,:4/15_6,:4/15_6_0,0,5.00,"641.35,2288.25 639.99,2288.44 639.02,2289.03 638.44,2289.99 638.25,2291.35",13.90
4595,:4/15_1,:4/15_1_2,2,22.70,"628.35,2291.35 628.35,2284.61 628.35,2280.00 628.35,2275.39 628.35,2268.65",13.90
4596,:4/15_0,:4/15_0_0,0,5.00,"621.75,2291.35 621.56,2289.99 620.98,2289.03 620.01,2288.44 618.65,2288.25",13.90
4597,:4/15_9,:4/15_9_0,0,4.82,"641.35,2281.65 640.11,2280.83 639.70,2280.00 640.11,2279.17 641.35,2278.35",13.90
4598,:4/15_8,:4/15_8_0,0,20.97,"641.35,2281.65 635.66,2280.84 631.60,2278.40 629.16,2274.34 628.35,2268.65",13.90
4599,6/0to5/0,6/0to5/0_2,2,127.30,"918.65,31.65 791.35,31.65",13.90
4600,:7/14_5,:7/14_5_0,0,2.41,"1078.35,2141.35 1079.18,2140.11 1080.00,2139.70",13.90
4601,:7/14_4,:7/14_4_0,0,7.47,"1078.35,2141.35 1079.16,2135.66 1080.05,2134.18",13.90
4602,:7/14_7,:7/14_7_0,0,22.70,"1091.35,2134.95 1084.61,2134.95 1080.00,2134.95 1075.39,2134.95 1068.65,2134.95",13.90
4603,:7/14_6,:7/14_6_0,0,5.00,"1091.35,2138.25 1089.99,2138.44 1089.03,2139.03 1088.44,2139.99 1088.25,2141.35",13.90
4604,:7/14_1,:7/14_1_2,2,22.70,"1078.35,2141.35 1078.35,2134.61 1078.35,2130.00 1078.35,2125.39 1078.35,2118.65",13.90
4605,:7/14_0,:7/14_0_0,0,5.00,"1071.75,2141.35 1071.56,2139.99 1070.97,2139.03 1070.01,2138.44 1068.65,2138.25",13.90
4606,:7/14_9,:7/14_9_0,0,4.82,"1091.35,2131.65 1090.11,2130.83 1089.70,2130.00 1090.11,2129.17 1091.35,2128.35",13.90
4607,:7/14_8,:7/14_8_0,0,20.97,"1091.35,2131.65 1085.66,2130.84 1081.60,2128.40 1079.16,2124.34 1078.35,2118.65",13.90
4608,:5/6_17,:5/6_17_0,0,22.70,"768.65,925.05 775.39,925.05 780.00,925.05 784.61,925.05 791.35,925.05",13.90
4609,:5/6_16,:5/6_16_0,0,5.00,"768.65,921.75 770.01,921.56 770.98,920.98 771.56,920.01 771.75,918.65",13.90
4610,:5/6_15,:5/6_15_0,0,2.41,"781.65,918.65 780.82,919.89 780.00,920.30",13.90
4611,:5/6_14,:5/6_14_0,0,7.47,"781.65,918.65 780.84,924.34 779.95,925.82",13.90
4612,:6/7_9,:6/7_9_0,0,4.82,"941.35,1081.65 940.11,1080.83 939.70,1080.00 940.11,1079.18 941.35,1078.35",13.90
4613,:6/7_8,:6/7_8_0,0,20.97,"941.35,1081.65 935.66,1080.84 931.60,1078.40 929.16,1074.34 928.35,1068.65",13.90
4614,:5/6_11,:5/6_11_2,2,22.70,"781.65,918.65 781.65,925.39 781.65,930.00 781.65,934.61 781.65,941.35",13.90
4615,:5/6_10,:5/6_10_0,0,5.00,"788.25,918.65 788.44,920.01 789.02,920.98 789.99,921.56 791.35,921.75",13.90
4616,:6/7_5,:6/7_5_0,0,2.41,"928.35,1091.35 929.17,1090.11 930.00,1089.70",13.90
4617,:6/7_4,:6/7_4_0,0,7.47,"928.35,1091.35 929.16,1085.66 930.05,1084.18",13.90
4618,:6/7_7,:6/7_7_0,0,22.70,"941.35,1084.95 934.61,1084.95 930.00,1084.95 925.39,1084.95 918.65,1084.95",13.90
4619,:6/7_6,:6/7_6_0,0,5.00,"941.35,1088.25 939.99,1088.44 939.02,1089.03 938.44,1089.99 938.25,1091.35",13.90
4620,:6/7_1,:6/7_1_2,2,22.70,"928.35,1091.35 928.35,1084.61 928.35,1080.00 928.35,1075.39 928.35,1068.65",13.90
4621,:6/7_0,:6/7_0_0,0,5.00,"921.75,1091.35 921.56,1089.99 920.98,1089.03 920.01,1088.44 918.65,1088.25",13.90
4622,:5/6_19,:5/6_19_0,0,4.82,"768.65,928.35 769.89,929.17 770.30,930.00 769.89,930.83 768.65,931.65",13.90
4623,:5/6_18,:5/6_18_0,0,20.97,"768.65,928.35 774.34,929.16 778.40,931.60 780.84,935.66 781.65,941.35",13.90
4624,:3/4_17,:3/4_17_0,0,22.70,"468.65,625.05 475.39,625.05 480.00,625.05 484.61,625.05 491.35,625.05",13.90
4625,:3/4_16,:3/4_16_0,0,5.00,"468.65,621.75 470.01,621.56 470.98,620.98 471.56,620.01 471.75,618.65",13.90
4626,:3/4_15,:3/4_15_0,0,2.41,"481.65,618.65 480.82,619.89 480.00,620.30",13.90
4627,:3/4_14,:3/4_14_0,0,7.47,"481.65,618.65 480.84,624.34 479.95,625.82",13.90
4628,:3/4_11,:3/4_11_2,2,22.70,"481.65,618.65 481.65,625.39 481.65,630.00 481.65,634.61 481.65,641.35",13.90
4629,:3/4_10,:3/4_10_0,0,5.00,"488.25,618.65 488.44,620.01 489.02,620.98 489.99,621.56 491.35,621.75",13.90
4630,:3/4_19,:3/4_19_0,0,4.82,"468.65,628.35 469.89,629.18 470.30,630.00 469.89,630.83 468.65,631.65",13.90
4631,:3/4_18,:3/4_18_0,0,20.97,"468.65,628.35 474.34,629.16 478.40,631.60 480.84,635.66 481.65,641.35",13.90
4632,:11/1_8,:11/1_8_0,0,20.97,"1691.35,181.65 1685.66,180.84 1681.60,178.40 1679.16,174.34 1678.35,168.65",13.90
4633,:11/1_9,:11/1_9_0,0,4.82,"1691.35,181.65 1690.11,180.83 1689.70,180.00 1690.11,179.18 1691.35,178.35",13.90
4634,:11/1_0,:11/1_0_0,0,5.00,"1671.75,191.35 1671.56,189.99 1670.97,189.03 1670.01,188.44 1668.65,188.25",13.90
4635,:11/1_1,:11/1_1_2,2,22.70,"1678.35,191.35 1678.35,184.61 1678.35,180.00 1678.35,175.39 1678.35,168.65",13.90
4636,:11/1_6,:11/1_6_0,0,5.00,"1691.35,188.25 1689.99,188.44 1689.03,189.03 1688.44,189.99 1688.25,191.35",13.90
4637,:11/1_7,:11/1_7_0,0,22.70,"1691.35,184.95 1684.61,184.95 1680.00,184.95 1675.39,184.95 1668.65,184.95",13.90
4638,:11/1_4,:11/1_4_0,0,7.47,"1678.35,191.35 1679.16,185.66 1680.05,184.18",13.90
4639,:11/1_5,:11/1_5_0,0,2.41,"1678.35,191.35 1679.18,190.11 1680.00,189.70",13.90
4640,11/10to10/10,11/10to10/10_2,2,127.30,"1668.65,1531.65 1541.35,1531.65",13.90
4641,4/15totop4,4/15totop4_2,2,18.65,"631.65,2291.35 631.65,2310.00",13.90
4642,4/1to5/1,4/1to5/1_2,2,127.30,"641.35,178.35 768.65,178.35",13.90
4643,11/10to12/10,11/10to12/10_2,2,127.30,"1691.35,1528.35 1818.65,1528.35",13.90
4644,:7/3_0,:7/3_0_0,0,5.00,"1071.75,491.35 1071.56,489.99 1070.97,489.02 1070.01,488.44 1068.65,488.25",13.90
4645,:7/3_1,:7/3_1_2,2,22.70,"1078.35,491.35 1078.35,484.61 1078.35,480.00 1078.35,475.39 1078.35,468.65",13.90
4646,:7/3_4,:7/3_4_0,0,7.47,"1078.35,491.35 1079.16,485.66 1080.05,484.18",13.90
4647,:7/3_5,:7/3_5_0,0,2.41,"1078.35,491.35 1079.18,490.11 1080.00,489.70",13.90
4648,:7/3_6,:7/3_6_0,0,5.00,"1091.35,488.25 1089.99,488.44 1089.03,489.02 1088.44,489.99 1088.25,491.35",13.90
4649,:7/3_7,:7/3_7_0,0,22.70,"1091.35,484.95 1084.61,484.95 1080.00,484.95 1075.39,484.95 1068.65,484.95",13.90
4650,:7/3_8,:7/3_8_0,0,20.97,"1091.35,481.65 1085.66,480.84 1081.60,478.40 1079.16,474.34 1078.35,468.65",13.90
4651,:7/3_9,:7/3_9_0,0,4.82,"1091.35,481.65 1090.11,480.82 1089.70,480.00 1090.11,479.18 1091.35,478.35",13.90
4652,6/15to7/15,6/15to7/15_2,2,127.30,"941.35,2278.35 1068.65,2278.35",13.90
4653,:3/2_11,:3/2_11_2,2,22.70,"481.65,318.65 481.65,325.39 481.65,330.00 481.65,334.61 481.65,341.35",13.90
4654,:3/2_10,:3/2_10_0,0,5.00,"488.25,318.65 488.44,320.01 489.02,320.98 489.99,321.56 491.35,321.75",13.90
4655,:5/10_1,:5/10_1_2,2,22.70,"778.35,1541.35 778.35,1534.61 778.35,1530.00 778.35,1525.39 778.35,1518.65",13.90
4656,:5/10_0,:5/10_0_0,0,5.00,"771.75,1541.35 771.56,1539.99 770.98,1539.03 770.01,1538.44 768.65,1538.25",13.90
4657,:5/10_7,:5/10_7_0,0,22.70,"791.35,1534.95 784.61,1534.95 780.00,1534.95 775.39,1534.95 768.65,1534.95",13.90
4658,:5/10_6,:5/10_6_0,0,5.00,"791.35,1538.25 789.99,1538.44 789.02,1539.03 788.44,1539.99 788.25,1541.35",13.90
4659,:5/10_5,:5/10_5_0,0,2.41,"778.35,1541.35 779.18,1540.11 780.00,1539.70",13.90
4660,:5/10_4,:5/10_4_0,0,7.47,"778.35,1541.35 779.16,1535.66 780.05,1534.18",13.90
4661,:3/2_19,:3/2_19_0,0,4.82,"468.65,328.35 469.89,329.17 470.30,330.00 469.89,330.82 468.65,331.65",13.90
4662,:3/2_18,:3/2_18_0,0,20.97,"468.65,328.35 474.34,329.16 478.40,331.60 480.84,335.66 481.65,341.35",13.90
4663,:5/10_9,:5/10_9_0,0,4.82,"791.35,1531.65 790.11,1530.82 789.70,1530.00 790.11,1529.18 791.35,1528.35",13.90
4664,:5/10_8,:5/10_8_0,0,20.97,"791.35,1531.65 785.66,1530.84 781.60,1528.40 779.16,1524.34 778.35,1518.65",13.90
4665,6/15to5/15,6/15to5/15_2,2,127.30,"918.65,2281.65 791.35,2281.65",13.90
4666,:11/0_5,:11/0_5_0,0,2.41,"1678.35,41.35 1679.18,40.11 1680.00,39.70",13.90
4667,5/8to5/7,5/8to5/7_2,2,127.30,"778.35,1218.65 778.35,1091.35",13.90
4668,5/8to5/9,5/8to5/9_2,2,127.30,"781.65,1241.35 781.65,1368.65",13.90
4669,right5to15/5,right5to15/5_2,2,18.65,"2310.00,781.65 2291.35,781.65",13.90
4670,:5/11_18,:5/11_18_0,0,20.97,"768.65,1678.35 774.34,1679.16 778.40,1681.60 780.84,1685.66 781.65,1691.35",13.90
4671,:5/11_19,:5/11_19_0,0,4.82,"768.65,1678.35 769.89,1679.18 770.30,1680.00 769.89,1680.83 768.65,1681.65",13.90
4672,11/4to11/5,11/4to11/5_2,2,127.30,"1681.65,641.35 1681.65,768.65",13.90
4673,:5/11_15,:5/11_15_0,0,2.41,"781.65,1668.65 780.82,1669.89 780.00,1670.30",13.90
4674,:5/11_16,:5/11_16_0,0,5.00,"768.65,1671.75 770.01,1671.56 770.98,1670.97 771.56,1670.01 771.75,1668.65",13.90
4675,:5/11_17,:5/11_17_0,0,22.70,"768.65,1675.05 775.39,1675.05 780.00,1675.05 784.61,1675.05 791.35,1675.05",13.90
4676,:5/11_10,:5/11_10_0,0,5.00,"788.25,1668.65 788.44,1670.01 789.02,1670.97 789.99,1671.56 791.35,1671.75",13.90
4677,:5/11_11,:5/11_11_2,2,22.70,"781.65,1668.65 781.65,1675.39 781.65,1680.00 781.65,1684.61 781.65,1691.35",13.90
4678,11/4to11/3,11/4to11/3_2,2,127.30,"1678.35,618.65 1678.35,491.35",13.90
4679,:0/2_11,:0/2_11_2,2,22.70,"31.65,318.65 31.65,325.39 31.65,330.00 31.65,334.61 31.65,341.35",13.90
4680,12/10to12/11,12/10to12/11_2,2,127.30,"1831.65,1541.35 1831.65,1668.65",13.90
4681,:9/7_8,:9/7_8_0,0,20.97,"1391.35,1081.65 1385.66,1080.84 1381.60,1078.40 1379.16,1074.34 1378.35,1068.65",13.90
4682,:9/7_9,:9/7_9_0,0,4.82,"1391.35,1081.65 1390.11,1080.83 1389.70,1080.00 1390.11,1079.18 1391.35,1078.35",13.90
4683,:9/7_0,:9/7_0_0,0,5.00,"1371.75,1091.35 1371.56,1089.99 1370.97,1089.03 1370.01,1088.44 1368.65,1088.25",13.90
4684,:9/7_1,:9/7_1_2,2,22.70,"1378.35,1091.35 1378.35,1084.61 1378.35,1080.00 1378.35,1075.39 1378.35,1068.65",13.90
4685,:9/7_6,:9/7_6_0,0,5.00,"1391.35,1088.25 1389.99,1088.44 1389.03,1089.03 1388.44,1089.99 1388.25,1091.35",13.90
4686,:9/7_7,:9/7_7_0,0,22.70,"1391.35,1084.95 1384.61,1084.95 1380.00,1084.95 1375.39,1084.95 1368.65,1084.95",13.90
4687,:9/7_4,:9/7_4_0,0,7.47,"1378.35,1091.35 1379.16,1085.66 1380.05,1084.18",13.90
4688,:9/7_5,:9/7_5_0,0,2.41,"1378.35,1091.35 1379.18,1090.11 1380.00,1089.70",13.90
4689,:4/6_6,:4/6_6_0,0,5.00,"641.35,938.25 639.99,938.44 639.02,939.02 638.44,939.99 638.25,941.35",13.90
4690,:4/6_7,:4/6_7_0,0,22.70,"641.35,934.95 634.61,934.95 630.00,934.95 625.39,934.95 618.65,934.95",13.90
4691,:4/6_4,:4/6_4_0,0,7.47,"628.35,941.35 629.16,935.66 630.05,934.18",13.90
4692,:4/6_5,:4/6_5_0,0,2.41,"628.35,941.35 629.18,940.11 630.00,939.70",13.90
4693,:2/11_7,:2/11_7_0,0,22.70,"341.35,1684.95 334.61,1684.95 330.00,1684.95 325.39,1684.95 318.65,1684.95",13.90
4694,:2/11_6,:2/11_6_0,0,5.00,"341.35,1688.25 339.99,1688.44 339.02,1689.03 338.44,1689.99 338.25,1691.35",13.90
4695,:4/6_0,:4/6_0_0,0,5.00,"621.75,941.35 621.56,939.99 620.98,939.02 620.01,938.44 618.65,938.25",13.90
4696,:4/6_1,:4/6_1_2,2,22.70,"628.35,941.35 628.35,934.61 628.35,930.00 628.35,925.39 628.35,918.65",13.90
4697,:2/11_9,:2/11_9_0,0,4.82,"341.35,1681.65 340.11,1680.82 339.70,1680.00 340.11,1679.18 341.35,1678.35",13.90
4698,:2/11_8,:2/11_8_0,0,20.97,"341.35,1681.65 335.66,1680.84 331.60,1678.40 329.16,1674.34 328.35,1668.65",13.90
4699,:4/6_8,:4/6_8_0,0,20.97,"641.35,931.65 635.66,930.84 631.60,928.40 629.16,924.34 628.35,918.65",13.90
4700,:4/6_9,:4/6_9_0,0,4.82,"641.35,931.65 640.11,930.83 639.70,930.00 640.11,929.17 641.35,928.35",13.90
4701,11/14to11/13,11/14to11/13_2,2,127.30,"1678.35,2118.65 1678.35,1991.35",13.90
4702,11/14to11/15,11/14to11/15_2,2,127.30,"1681.65,2141.35 1681.65,2268.65",13.90
4703,:bottom13_0,:bottom13_0_0,0,4.82,"1978.35,0.00 1979.18,-1.24 1980.00,-1.65 1980.83,-1.24 1981.65,0.00",13.90
4704,13/2to12/2,13/2to12/2_2,2,127.30,"1968.65,331.65 1841.35,331.65",13.90
4705,:15/12_18,:15/12_18_0,0,20.97,"2268.65,1828.35 2274.34,1829.16 2278.40,1831.60 2280.84,1835.66 2281.65,1841.35",13.90
4706,9/10to9/9,9/10to9/9_2,2,127.30,"1378.35,1518.65 1378.35,1391.35",13.90
4707,2/11to2/10,2/11to2/10_2,2,127.30,"328.35,1668.65 328.35,1541.35",13.90
4708,2/11to2/12,2/11to2/12_2,2,127.30,"331.65,1691.35 331.65,1818.65",13.90
4709,:9/13_8,:9/13_8_0,0,20.97,"1391.35,1981.65 1385.66,1980.84 1381.60,1978.40 1379.16,1974.34 1378.35,1968.65",13.90
4710,:9/13_9,:9/13_9_0,0,4.82,"1391.35,1981.65 1390.11,1980.83 1389.70,1980.00 1390.11,1979.17 1391.35,1978.35",13.90
4711,:9/13_0,:9/13_0_0,0,5.00,"1371.75,1991.35 1371.56,1989.99 1370.97,1989.03 1370.01,1988.44 1368.65,1988.25",13.90
4712,:9/13_1,:9/13_1_2,2,22.70,"1378.35,1991.35 1378.35,1984.61 1378.35,1980.00 1378.35,1975.39 1378.35,1968.65",13.90
4713,:9/13_4,:9/13_4_0,0,7.47,"1378.35,1991.35 1379.16,1985.66 1380.05,1984.18",13.90
4714,:9/13_5,:9/13_5_0,0,2.41,"1378.35,1991.35 1379.18,1990.11 1380.00,1989.70",13.90
4715,:9/13_6,:9/13_6_0,0,5.00,"1391.35,1988.25 1389.99,1988.44 1389.03,1989.03 1388.44,1989.99 1388.25,1991.35",13.90
4716,:9/13_7,:9/13_7_0,0,22.70,"1391.35,1984.95 1384.61,1984.95 1380.00,1984.95 1375.39,1984.95 1368.65,1984.95",13.90
4717,:8/11_5,:8/11_5_0,0,2.41,"1228.35,1691.35 1229.18,1690.11 1230.00,1689.70",13.90
4718,:8/11_4,:8/11_4_0,0,7.47,"1228.35,1691.35 1229.16,1685.66 1230.05,1684.18",13.90
4719,:8/11_7,:8/11_7_0,0,22.70,"1241.35,1684.95 1234.61,1684.95 1230.00,1684.95 1225.39,1684.95 1218.65,1684.95",13.90
4720,:8/11_6,:8/11_6_0,0,5.00,"1241.35,1688.25 1239.99,1688.44 1239.03,1689.03 1238.44,1689.99 1238.25,1691.35",13.90
4721,:8/11_1,:8/11_1_2,2,22.70,"1228.35,1691.35 1228.35,1684.61 1228.35,1680.00 1228.35,1675.39 1228.35,1668.65",13.90
4722,:8/11_0,:8/11_0_0,0,5.00,"1221.75,1691.35 1221.56,1689.99 1220.97,1689.03 1220.01,1688.44 1218.65,1688.25",13.90
4723,:8/11_9,:8/11_9_0,0,4.82,"1241.35,1681.65 1240.11,1680.82 1239.70,1680.00 1240.11,1679.18 1241.35,1678.35",13.90
4724,:8/11_8,:8/11_8_0,0,20.97,"1241.35,1681.65 1235.66,1680.84 1231.60,1678.40 1229.16,1674.34 1228.35,1668.65",13.90
4725,1/7to0/7,1/7to0/7_2,2,127.30,"168.65,1081.65 41.35,1081.65",13.90
4726,7/4to7/3,7/4to7/3_2,2,127.30,"1078.35,618.65 1078.35,491.35",13.90
4727,7/4to7/5,7/4to7/5_2,2,127.30,"1081.65,641.35 1081.65,768.65",13.90
4728,2/5to1/5,2/5to1/5_2,2,127.30,"318.65,781.65 191.35,781.65",13.90
4729,:0/3_22,:0/3_22_0,0,13.50,"29.95,475.82 28.40,478.40 24.34,480.84 18.65,481.65",13.90
4730,:0/3_23,:0/3_23_0,0,2.41,"30.00,470.30 29.18,469.89 28.35,468.65",13.90
4731,:0/3_20,:0/3_20_0,0,13.50,"30.05,484.18 31.60,481.60 35.66,479.16 41.35,478.35",13.90
4732,:0/3_21,:0/3_21_0,0,2.41,"30.00,489.70 30.82,490.11 31.65,491.35",13.90
4733,:15/14_15,:15/14_15_0,0,2.41,"2281.65,2118.65 2280.83,2119.89 2280.00,2120.30",13.90
4734,:15/14_14,:15/14_14_0,0,7.47,"2281.65,2118.65 2280.84,2124.34 2279.95,2125.82",13.90
4735,:15/14_17,:15/14_17_0,0,22.70,"2268.65,2125.05 2275.39,2125.05 2280.00,2125.05 2284.61,2125.05 2291.35,2125.05",13.90
4736,:15/14_16,:15/14_16_0,0,5.00,"2268.65,2121.75 2270.01,2121.56 2270.97,2120.97 2271.56,2120.01 2271.75,2118.65",13.90
4737,:15/14_11,:15/14_11_2,2,22.70,"2281.65,2118.65 2281.65,2125.39 2281.65,2130.00 2281.65,2134.61 2281.65,2141.35",13.90
4738,:15/14_10,:15/14_10_0,0,5.00,"2288.25,2118.65 2288.44,2120.01 2289.03,2120.97 2289.99,2121.56 2291.35,2121.75",13.90
4739,:15/14_19,:15/14_19_0,0,4.82,"2268.65,2128.35 2269.89,2129.17 2270.30,2130.00 2269.89,2130.83 2268.65,2131.65",13.90
4740,:15/14_18,:15/14_18_0,0,20.97,"2268.65,2128.35 2274.34,2129.16 2278.40,2131.60 2280.84,2135.66 2281.65,2141.35",13.90
4741,top10to10/15,top10to10/15_2,2,18.65,"1528.35,2310.00 1528.35,2291.35",13.90
4742,:0/6_10,:0/6_10_0,0,5.00,"38.25,918.65 38.44,920.01 39.02,920.98 39.99,921.56 41.35,921.75",13.90
4743,:0/6_11,:0/6_11_2,2,22.70,"31.65,918.65 31.65,925.39 31.65,930.00 31.65,934.61 31.65,941.35",13.90
4744,:0/6_14,:0/6_14_0,0,7.47,"31.65,918.65 30.84,924.34 29.95,925.82",13.90
4745,:0/6_15,:0/6_15_0,0,2.41,"31.65,918.65 30.82,919.89 30.00,920.30",13.90
4746,:0/6_16,:0/6_16_0,0,5.00,"18.65,921.75 20.01,921.56 20.98,920.98 21.56,920.01 21.75,918.65",13.90
4747,:0/6_17,:0/6_17_0,0,22.70,"18.65,925.05 25.39,925.05 30.00,925.05 34.61,925.05 41.35,925.05",13.90
4748,:0/6_18,:0/6_18_0,0,20.97,"18.65,928.35 24.34,929.16 28.40,931.60 30.84,935.66 31.65,941.35",13.90
4749,:0/6_19,:0/6_19_0,0,4.82,"18.65,928.35 19.89,929.17 20.30,930.00 19.89,930.83 18.65,931.65",13.90
4750,0/6to0/5,0/6to0/5_2,2,127.30,"28.35,918.65 28.35,791.35",13.90
4751,0/6to0/7,0/6to0/7_2,2,127.30,"31.65,941.35 31.65,1068.65",13.90
4752,:1/3_6,:1/3_6_0,0,5.00,"191.35,488.25 189.99,488.44 189.03,489.02 188.44,489.99 188.25,491.35",13.90
4753,:3/13_19,:3/13_19_0,0,4.82,"468.65,1978.35 469.89,1979.18 470.30,1980.00 469.89,1980.83 468.65,1981.65",13.90
4754,:0/7_23,:0/7_23_0,0,2.41,"30.00,1070.30 29.18,1069.89 28.35,1068.65",13.90
4755,2/1to2/0,2/1to2/0_2,2,127.30,"328.35,168.65 328.35,41.35",13.90
4756,:1/3_4,:1/3_4_0,0,7.47,"178.35,491.35 179.16,485.66 180.05,484.18",13.90
4757,:0/8_18,:0/8_18_0,0,20.97,"18.65,1228.35 24.34,1229.16 28.40,1231.60 30.84,1235.66 31.65,1241.35",13.90
4758,:0/8_19,:0/8_19_0,0,4.82,"18.65,1228.35 19.89,1229.18 20.30,1230.00 19.89,1230.83 18.65,1231.65",13.90
